id,name,type,typecode,pname,cityname,adname,address,location,tel
B0H2HSI3MV,韩天衡美术馆,科教文化服务;美术馆;美术馆,140400,上海市,上海市,嘉定区,博乐路70号,"121.256377,31.378660",021-59923360
B0JDV7MFC5,AOC火星计划艺术中心(金汇南行路店),科教文化服务;科教文化场所;科教文化场所,140000,上海市,上海市,奉贤区,万顺路2398号二楼,"121.516719,30.964383",[]
B0JRCC7N2Z,临港蓝湾文化艺术院,科教文化服务;科教文化场所;科教文化场所,140000,上海市,上海市,奉贤区,云樱路98号2幢B区103,"121.744208,30.878169",13162562501
B0KBOHH6QI,孚日田野艺术空间,科教文化服务;科教文化场所;科教文化场所,140000,上海市,上海市,奉贤区,西渡镇益民村235号,"121.484341,30.984092",15900918507
B0MAJZ2MF3,窑里有味艺术空间,科教文化服务;科教文化场所;科教文化场所,140000,上海市,上海市,奉贤区,东新市村新市666号,"121.664639,30.973482",[]
B0K3PAZNSC,上海十一美术馆,科教文化服务;美术馆;美术馆,140400,上海市,上海市,宝山区,蕰川路6号1号楼101-107室,"121.434250,31.344020",15601237799
B0FFH6QQXZ,上海十一美术馆,科教文化服务;美术馆;美术馆,140400,上海市,上海市,宝山区,淞浦路与泗东路交叉口东北20米,"121.483514,31.364656",[]
B0FFI67B9Y,上海宝山区龙现代美术馆,科教文化服务;科教文化场所;科教文化场所,140000,上海市,上海市,宝山区,黄海路888号(刘行地铁站2号口步行420米),"121.366633,31.356722",021-56187998;021-56188686
B0LRXSYD77,智慧湾美术馆,科教文化服务;科教文化场所;科教文化场所,140000,上海市,上海市,宝山区,蕰川路6号智慧湾科创园15号楼一楼102室,"121.433005,31.342880",17717008286
B0FFKT5L0L,榕异美术馆,科教文化服务;科教文化场所;科教文化场所,140000,上海市,上海市,宝山区,高境路371号高境镇社区文化活动中心4楼,"121.474423,31.322799",[]
B0LBRSCB5N,艺术之桥空间,科教文化服务;科教文化场所;科教文化场所,140000,上海市,上海市,宝山区,蕰川路6号智慧湾科创园11号楼103室,"121.433677,31.342775",[]
B0FFLDZUEU,前哨当代艺术中心,科教文化服务;科教文化场所;科教文化场所,140000,上海市,上海市,崇明区,前哨村港前路,"121.664766,31.637355",15000509241;18018610992
B0FFFA1KYG,崇明美术馆,科教文化服务;美术馆;美术馆,140400,上海市,上海市,崇明区,崇明大道7897号,"121.428193,31.619561",021-59616130
B0K1GHWVKK,BAPE Gallery(Gate M西岸梦中心),科教文化服务;展览馆;展览馆,140200,上海市,上海市,徐汇区,龙腾大道2266号Gate M西岸梦中心1F层,"121.466079,31.161004",[]
B0MA51PKHO,BlueSpace,科教文化服务;美术馆;美术馆,140400,上海市,上海市,徐汇区,襄阳南路389弄1号,"121.458081,31.207275",[]
B0FFHGOWN5,Capsule,科教文化服务;美术馆;美术馆,140400,上海市,上海市,徐汇区,安福路275弄16号1层,"121.441872,31.212759",021-64170700
B0HD27EF5C,DG ART SPACE,公司企业;公司;公司,170200,上海市,上海市,徐汇区,永嘉路617号(衡山路地铁站1号口步行230米),"121.448525,31.204375",18918019987
B0J02SP3J5,DOSE画廊,科教文化服务;美术馆;美术馆,140400,上海市,上海市,徐汇区,五原路212弄7号底楼花园(常熟路地铁站8号口步行430米),"121.445396,31.212973",19121363485
B0J30S96GU,E.SCAPE艺术实验空间,科教文化服务;科教文化场所;科教文化场所,140000,上海市,上海市,徐汇区,武康路40弄3号,"121.440318,31.212298",13918793047
B0MAURTPYX,Gallery Fractal,科教文化服务;科教文化场所;科教文化场所,140000,上海市,上海市,徐汇区,衡山路与乌鲁木齐南路交叉口西120米,"121.447125,31.206825",[]
B0JARZZR99,Gallery Func,科教文化服务;展览馆;展览馆,140200,上海市,上海市,徐汇区,新乐路19号3层30室(新乐路17号小区内),"121.457365,31.218136",021-63330612
B0LR0OQDRU,H50艺术空间,科教文化服务;科教文化场所;科教文化场所,140000,上海市,上海市,徐汇区,高邮路50号,"121.437675,31.209775",[]
B0MACZVF8I,Remember Me Gallery记住我画廊,科教文化服务;科教文化场所;科教文化场所,140000,上海市,上海市,徐汇区,淮海中路1390弄2A(常熟路地铁站7号口步行190米),"121.448516,31.211376",[]
B0H0USLCSP,START星美术馆,科教文化服务;美术馆;美术馆,140400,上海市,上海市,徐汇区,瑞宁路111号,"121.470273,31.187793",021-33632872
B0HDZPYWAF,T·HOUSE艺术空间,科教文化服务;科教文化场所;科教文化场所,140000,上海市,上海市,徐汇区,古美路1528弄-7号楼,"121.398981,31.163809",15802103157
B0KRUZ0WSQ,一盐堂艺术中心,科教文化服务;科教文化场所;科教文化场所,140000,上海市,上海市,徐汇区,龙华西路585号华富大厦B座18B2室,"121.441422,31.177109",13701629221
B00155KHGE,上海中国画院美术馆,科教文化服务;美术馆;美术馆,140400,上海市,上海市,徐汇区,岳阳路197号,"121.452796,31.204502",021-64749977
B00153E97D,上海市徐汇区艺术馆,科教文化服务;美术馆;美术馆,140400,上海市,上海市,徐汇区,淮海中路1413号(常熟路地铁站7号口步行330米),"121.448216,31.210155",021-64336516;021-64313738
B00154SGYL,上海明圆文化艺术中心,科教文化服务;科教文化场所;科教文化场所,140000,上海市,上海市,徐汇区,复兴中路1199明园商务中心A座5层,"121.458861,31.212625",[]
B0FFFTCSPN,上海明圆美术馆,科教文化服务;美术馆;美术馆,140400,上海市,上海市,徐汇区,复兴中路1199号明园商务中心A座地下一层,"121.458872,31.212709",[]
B0FFHUD4BQ,上海油罐艺术中心,科教文化服务;美术馆;美术馆,140400,上海市,上海市,徐汇区,龙腾大道2380号,"121.464321,31.164519",[]
B0IR5Z0GHV,上海油罐艺术中心美术馆,科教文化服务;美术馆;美术馆,140400,上海市,上海市,徐汇区,龙腾大道2380号,"121.464475,31.164505",[]
B0FFLHN34V,上海迪迪画廊艺术空间,科教文化服务;博物馆;博物馆,140100,上海市,上海市,徐汇区,龙吴路1717-97号,"121.451415,31.133566",13370051988
B0J10ZELMN,九点水美术馆树屋馆,科教文化服务;美术馆;美术馆,140400,上海市,上海市,徐汇区,桂林路406号华鑫中心F1层,"121.416592,31.172965",[]
B0LD4KGLLS,云居空间,公司企业;公司企业;公司企业,170000,上海市,上海市,徐汇区,长乐路与襄阳北路交叉口南60米,"121.454975,31.218625",[]
B0KB2MLE7F,冉圣艺术中心(徐汇中心),科教文化服务;科教文化场所;科教文化场所,140000,上海市,上海市,徐汇区,凌云路街道老沪闵路809号凌云天地,"121.431662,31.136688",[]
B0KGA4TUCY,国际传媒港艺术中心,公司企业;公司;公司,170200,上海市,上海市,徐汇区,龙腾大道2171号国际传媒港M4栋,"121.464207,31.159280",[]
B0JB31KDHS,圣佳艺术空间,科教文化服务;科教文化场所;科教文化场所,140000,上海市,上海市,徐汇区,武康路376号五层,"121.439173,31.206723",[]
B0G26XO5AW,尚艺画廊,科教文化服务;科教文化场所;科教文化场所,140000,上海市,上海市,徐汇区,东安路888号13幢,"121.462482,31.181354",15601697114
B0K1FDMBVC,山隐艺术空间,科教文化服务;科教文化场所;科教文化场所,140000,上海市,上海市,徐汇区,宜山路439号七建大厦12楼(宜山路地铁站7号口步行80米)12F,"121.427628,31.183914",[]
B0LGHHTM8J,旺无名画廊,科教文化服务;科教文化场所;科教文化场所,140000,上海市,上海市,徐汇区,宜山路660号三楼(桂林路地铁站1号口步行80米),"121.419776,31.175686",13167250890
B0I1R4VO6E,熔艺术中心,科教文化服务;科教文化场所;科教文化场所,140000,上海市,上海市,徐汇区,凯滨路38号LG层B13-16,"121.462394,31.180648",021-60901932
B00156R4W4,狮语画廊(武康庭店),科教文化服务;科教文化场所;科教文化场所,140000,上海市,上海市,徐汇区,湖南路街道武康路376号武康庭301室,"121.439304,31.206650",[]
B0FFIXYYNJ,礼巴堂艺术空间,科教文化服务;科教文化场所;科教文化场所,140000,上海市,上海市,徐汇区,复兴西路与永福路交叉口东约120米,"121.445316,31.210313",[]
B0HUVA0U07,离Lí Gallery,科教文化服务;科教文化场所;科教文化场所,140000,上海市,上海市,徐汇区,余庆路41弄2号,"121.439006,31.202570",[]
B0FFKTE4SY,艺禾美术馆(1街坊店),科教文化服务;科教文化场所;科教文化场所,140000,上海市,上海市,徐汇区,凌云壹街坊三楼,"121.425625,31.135225",021-54155606;18049750084
B0MUGCM8V7,西岸巴士星美术馆站,科教文化服务;科教文化场所;科教文化场所,140000,上海市,上海市,徐汇区,瑞宁路111号,"121.469403,31.186837",[]
B0FFJGOAFY,西岸美术馆,科教文化服务;美术馆;美术馆,140400,上海市,上海市,徐汇区,龙腾大道2600号,"121.463841,31.167682",021-31011015
B0FFFFROYU,西岸艺术中心,科教文化服务;美术馆;美术馆,140400,上海市,上海市,徐汇区,龙腾大道2555号(近丰谷路),"121.461939,31.167719",[]
B0FFKHIWQJ,西岸艺术中心A馆,科教文化服务;科教文化场所;科教文化场所,140000,上海市,上海市,徐汇区,龙腾大道2555号(云锦路地铁站3号口步行480米),"121.461674,31.167365",021-51016677
B0JA9MFYWG,西岸艺术中心N馆,科教文化服务;美术馆;美术馆,140400,上海市,上海市,徐汇区,龙腾大道2763号,"121.462019,31.170546",021-51016677
B0HRSCRJC6,诺雅集Newedge Art Space,科教文化服务;科教文化场所;科教文化场所,140000,上海市,上海市,徐汇区,天钥桥路1178号合诺实业大楼F1层,"121.446655,31.175235",18721403121
B0FFJ0A4Q2,都市之光公共艺术空间,科教文化服务;科教文化场所;科教文化场所,140000,上海市,上海市,徐汇区,永嘉路578号(衡山路地铁站1号口步行470米),"121.450737,31.205582",[]
B00155QIKT,韵艺艺术馆,科教文化服务;展览馆;展览馆,140200,上海市,上海市,徐汇区,淮海中路1131号(常熟路地铁站2号口步行270米),"121.454396,31.214499",[]
B0FFHOUFM3,魔方艺术空间,科教文化服务;科教文化场所;科教文化场所,140000,上海市,上海市,徐汇区,上中路303号D201-202,"121.443481,31.139500",15901611223
B0HG2CZAG7,39号艺术空间,科教文化服务;科教文化场所;科教文化场所,140000,上海市,上海市,普陀区,东新路88弄39号甲,"121.426605,31.243938",13916024132
B0L1U54DOC,Alchemy炼金空间美术馆,科教文化服务;科教文化场所;科教文化场所,140000,上海市,上海市,普陀区,莫干山路m50园区第14号楼101室,"121.449492,31.248631",13817397651
B0J0BSTUVJ,Lutra Gallery獭獭画廊,科教文化服务;美术馆;美术馆,140400,上海市,上海市,普陀区,莫干山路50号M50创意园4号楼101,"121.448699,31.247674",[]
B0FFI3R6BR,上海苏宁艺术馆,科教文化服务;美术馆;美术馆,140400,上海市,上海市,普陀区,丹巴路99号C3座,"121.379036,31.222870",021-31013151
B0J0Y5KHPT,中国廉政法制研究会清风书画院上海工作站,科教文化服务;科教文化场所;科教文化场所,140000,上海市,上海市,普陀区,桃浦路1925弄97号,"121.365062,31.262123",[]
B0FFF3X3MB,六岛艺术中心,科教文化服务;美术馆;美术馆,140400,上海市,上海市,普陀区,莫干山路50号M50创意园6号楼2层,"121.449329,31.248118",021-62277856
B00156NSHI,刘海粟美术馆(分馆),科教文化服务;美术馆;美术馆,140400,上海市,上海市,普陀区,铜川路1869号(真光路地铁站2号口步行90米),"121.384883,31.252800",021-52750826;021-52750827
B0L2C5HC5Q,半马苏河艺术空间,科教文化服务;展览馆;展览馆,140200,上海市,上海市,普陀区,云岭东路985弄2号楼,"121.377646,31.224571",[]
B0JKTC98BP,嘉艺术,科教文化服务;美术馆;美术馆,140400,上海市,上海市,普陀区,中江路677弄51号,"121.391231,31.229560",[]
B0JGL7IATV,如美术馆,科教文化服务;美术馆;美术馆,140400,上海市,上海市,普陀区,真如镇街道真北路2653号天地科技园8号楼一层,"121.392024,31.264716",[]
B0K09NWEPG,掇美艺术空间,科教文化服务;科教文化场所;科教文化场所,140000,上海市,上海市,普陀区,云岭东路89号长风国际大厦二层,"121.393773,31.223061",13764805278
B0G2M6TTND,梵赫德艺术空间,科教文化服务;科教文化场所;科教文化场所,140000,上海市,上海市,普陀区,莫干山路与西苏州路交叉口北约60米,"121.449004,31.247306",18117378655
B0L1TH43A4,湃客空间,公司企业;公司;公司,170200,上海市,上海市,普陀区,普陀区中山北路2911号中关村科技大厦29楼,"121.416604,31.240650",17275207598
B0G0UALT6X,琢玉堂艺术空间,公司企业;公司;公司,170200,上海市,上海市,普陀区,同普路1175弄14号309室,"121.370145,31.229771",[]
B0KDCSHER6,画之晋艺术空间,科教文化服务;科教文化场所;科教文化场所,140000,上海市,上海市,普陀区,梅川路1317A-3楼,"121.378328,31.244678",[]
B0LAPCLGZR,觉群书画院,科教文化服务;科教文化场所;科教文化场所,140000,上海市,上海市,普陀区,宜昌路3号,"121.441725,31.249344",021-62999087
B0LGURFZ0A,运与空间,公司企业;公司;公司,170200,上海市,上海市,普陀区,礼泉路与礼尚路交叉口西南60米,"121.408475,31.253825",[]
B00156TJ3U,香颂丽绮艺术中心,科教文化服务;美术馆;美术馆,140400,上海市,上海市,普陀区,武威路18桃浦创意园,"121.379320,31.277650",[]
B001571M5K,上海中国现代国之宝艺术馆,科教文化服务;展览馆;展览馆,140200,上海市,上海市,杨浦区,长阳路368号4层(大连路地铁站2号口步行110米),"121.514506,31.258827",021-60830906;021-60830908
B0H1LAH60U,上海市杨浦东方渔人码头美术馆,科教文化服务;美术馆;美术馆,140400,上海市,上海市,杨浦区,杨树浦路1088号2-3层(丹阳路地铁站2号口步行50米),"121.531606,31.252209",021-65568001
B0FFG02JTH,上海理工大学军工路校区北校区沪江美术馆,科教文化服务;美术馆;美术馆,140400,上海市,上海市,杨浦区,军工路516号上海理工大学(军工路校区),"121.552472,31.290458",021-55801738
B0FFH15QYL,上海鸿一美术馆,科教文化服务;科教文化场所;科教文化场所,140000,上海市,上海市,杨浦区,五角场街道黄兴路1818号11楼,"121.520083,31.292126",13564995866
B0FFF5SF02,东外滩艺术空间,科教文化服务;科教文化场所;科教文化场所,140000,上海市,上海市,杨浦区,杨树浦路340号(杨树浦路地铁站出入口步行120米),"121.516869,31.251011",[]
B00155QL1I,五角场800号美术馆,科教文化服务;美术馆;美术馆,140400,上海市,上海市,杨浦区,国顺东路800号五角场800号东楼3层309-313,"121.525499,31.294144",021-55068555;021-61483428
B0KK09G60U,冰花堂艺术空间,科教文化服务;科教文化场所;科教文化场所,140000,上海市,上海市,杨浦区,淞沪路8号百联又一城购物中心9F层,"121.515618,31.301527",18116036387
B0LK0M7SN4,四平同济乐业空间,公司企业;公司;公司,170200,上海市,上海市,杨浦区,四平路街道抚顺路372号,"121.509687,31.277897",[]
B00156NTM4,国歌展示馆,科教文化服务;博物馆;博物馆,140100,上海市,上海市,杨浦区,荆州路151号(大连路地铁站2号口步行60米),"121.514530,31.257901",021-65458100
B0G097PSXW,我们画廊,科教文化服务;科教文化场所;科教文化场所,140000,上海市,上海市,杨浦区,军工路1436号29幢,"121.546782,31.308786",021-65678910
B0K1YZDAVD,敦煌当代美术馆,科教文化服务;美术馆;美术馆,140400,上海市,上海市,杨浦区,长阳路1687号长阳创谷南3号楼,"121.534465,31.271229",021-60749195
B0G3AYBG3T,灰仓艺术空间,科教文化服务;科教文化场所;科教文化场所,140000,上海市,上海市,杨浦区,定海路街道杨树浦路2866号上海国际时尚中心A馆1层140-141号奥特莱斯,"121.559508,31.269219",[]
B0HUOUG0SO,上海YOUNG美术馆,科教文化服务;美术馆;美术馆,140400,上海市,上海市,松江区,三新北路900弄910号,"121.193635,31.033303",13311712986
B0GUCZ577R,上海国稷美术馆,科教文化服务;美术馆;美术馆,140400,上海市,上海市,松江区,泗陈公路3388弄16号,"121.225844,31.114876",021-61678365
B0L2TX4JS9,上海巡天千河空间技术有限公司,公司企业;公司;公司,170200,上海市,上海市,松江区,九新公路1033弄汇智园满星空间5号楼,"121.316947,31.094205",[]
B0H2AY2YUV,上海艺术百代美术馆,科教文化服务;美术馆;美术馆,140400,上海市,上海市,松江区,王家厍路885弄云堡未来市艺术文创园区3号楼,"121.232096,31.090282",021-37657932
B0M6RU1XU7,上海贤禾美术馆,科教文化服务;科教文化场所;科教文化场所,140000,上海市,上海市,松江区,开江东路173号,"121.279656,31.112218",18930085519
B0M6ZM0TK8,上海鹿美术馆,科教文化服务;美术馆;美术馆,140400,上海市,上海市,松江区,广富林路697号昂立大厦22层,"121.245042,31.055446",[]
B0IBZZW187,云间会堂文化艺术中心,科教文化服务;科教文化场所;科教文化场所,140000,上海市,上海市,松江区,松江区人民南路6弄69号,"121.231395,31.000421",[]
B0MDSKCTBD,云间会堂美术馆刘兆麟艺术空间,科教文化服务;科教文化场所;科教文化场所,140000,上海市,上海市,松江区,人民南路与梅园路交叉口东北100米,"121.229075,31.000689",[]
B0I37CRCSZ,厚之堂艺术空间,科教文化服务;科教文化场所;科教文化场所,140000,上海市,上海市,松江区,中山西路195号-1,"121.212515,31.006292",[]
B0K6UALWG9,吴门书画院,科教文化服务;科教文化场所;科教文化场所,140000,上海市,上海市,松江区,沪松公路3762号,"121.264237,31.077022",[]
B0FFGW557M,多摩多美术馆(松江九亭校区),科教文化服务;美术馆;美术馆,140400,上海市,上海市,松江区,九亭镇虬泾路687号颐景园西门入口处,"121.338809,31.121664",13761194315
B0JACCLTPZ,张照艺术馆,科教文化服务;美术馆;美术馆,140400,上海市,上海市,松江区,中山西路388号,"121.209804,31.006414",[]
B0I0MU5KNR,星期二谁没来艺术馆,科教文化服务;美术馆;美术馆,140400,上海市,上海市,松江区,三新北路900弄泰晤士小镇847号(时尚芭莎摄影·婚礼策划l礼服旁边10米左右的地方),"121.196098,31.033114",021-57680096
B0K3YSC0SD,松江云间美术馆,科教文化服务;美术馆;美术馆,140400,上海市,上海市,松江区,秀南街106-108号,"121.210213,31.005278",[]
B0LB9DSCK3,松江区同心书画院,科教文化服务;科教文化场所;科教文化场所,140000,上海市,上海市,松江区,广富林街道龙腾路1015弄6号楼204室,"121.209074,31.061429",[]
B00155LTZT,松江美术馆,科教文化服务;美术馆;美术馆,140400,上海市,上海市,松江区,三新北路900弄601号,"121.198175,31.033245",021-67821211
B0LBRZGVCC,洐艺术空间,科教文化服务;科教文化场所;科教文化场所,140000,上海市,上海市,松江区,育新路638弄21号,"121.183522,30.969140",[]
B0LU7SYY6H,清控人居美术馆,科教文化服务;美术馆;美术馆,140400,上海市,上海市,松江区,新腾路9号1幢1层108室,"121.288677,31.052544",13162395999
B0K22MF8GW,甪钓湾艺术空间,科教文化服务;科教文化场所;科教文化场所,140000,上海市,上海市,松江区,甪彭路与胡甪路交叉口西280米,"121.087114,30.956079",[]
B0HRPY4KJS,白舍艺术空间(谷水湾店),科教文化服务;科教文化场所;科教文化场所,140000,上海市,上海市,松江区,誉品·谷水湾(龙马路西197号),"121.226412,31.057154",13162796603
B00155LCU3,程十发艺术馆,科教文化服务;展览馆;展览馆,140200,上海市,上海市,松江区,中山中路458号,"121.227625,31.007227",021-57721588;021-57712019
B0HKRHQEGF,车墩版画美术馆,科教文化服务;美术馆;美术馆,140400,上海市,上海市,松江区,华阳老街761号,"121.269635,31.007390",[]
B0FFLI4L6J,那儿艺术空间-英昌乐器(上海)旗舰店,科教文化服务;科教文化场所;科教文化场所,140000,上海市,上海市,松江区,茸梅路600弄恒都广场2号楼一层,"121.247572,31.037840",021-37785365;17321443519
B0K12H9ZLE,那儿艺术空间·施坦威·雅马哈·卡瓦依(上海总店),科教文化服务;科教文化场所;科教文化场所,140000,上海市,上海市,松江区,茸梅路600弄恒都广场2号1层,"121.247675,31.038075",17321443519
B0JBCDK9UM,ARTING365艺术空间,科教文化服务;科教文化场所;科教文化场所,140000,上海市,上海市,浦东新区,[],"121.583402,31.202286",[]
B0HKYHU4LL,Gallery MG是说画廊,公司企业;公司;公司,170200,上海市,上海市,浦东新区,上南路135号(中华艺术宫地铁站4号口步行220米),"121.492386,31.186284",[]
B0JGRC8AJ0,JIART集·艺术空间,科教文化服务;科教文化场所;科教文化场所,140000,上海市,上海市,浦东新区,盛夏路565弄35号,"121.630155,31.209300",19837869560
B0I2MHB1X0,Let StART实验艺术空间,科教文化服务;科教文化场所;科教文化场所,140000,上海市,上海市,浦东新区,乳山路与福山路交叉口东北120米,"121.526459,31.237559",[]
B0KD0PXVYZ,YTH ART艺术生活中心,科教文化服务;美术馆;美术馆,140400,上海市,上海市,浦东新区,陈春路109号(陈春路地铁站2号口步行420米),"121.554677,31.173125",13262982736
B0JD1M2TYX,loviart乐惟爱·颂艺术馆,科教文化服务;美术馆;美术馆,140400,上海市,上海市,浦东新区,康桥镇年家浜路1468号保利颂会所一楼社区商铺101室,"121.547421,31.111292",[]
B0JULDLZJ3,一线画廊,科教文化服务;科教文化场所;科教文化场所,140000,上海市,上海市,浦东新区,环湖南一路308号,"121.943799,30.885929",17321361027
B0LR1OUIEV,一行空间,公司企业;公司企业;公司企业,170000,上海市,上海市,浦东新区,潍坊新村街道北张家浜路88号B座716室,"121.522075,31.215946",13917668417
B0JKBAQ5PG,七灶美术馆青年中心,科教文化服务;美术馆;美术馆,140400,上海市,上海市,浦东新区,七灶港北张家宅13号,"121.711127,31.136866",[]
B0H6R58TCJ,上海南山画院,科教文化服务;科教文化场所;科教文化场所,140000,上海市,上海市,浦东新区,新场镇东后老街68弄,"121.648926,31.019385",021-20780068
B0FFG3BMJ4,上海博源美术馆(世博源5区),科教文化服务;美术馆;美术馆,140400,上海市,上海市,浦东新区,世博大道1368号世博源5区B层,"121.493528,31.180491",13301638226
B0H3JS2RVT,上海市浦东新区群众文化艺术馆,科教文化服务;展览馆;展览馆,140200,上海市,上海市,浦东新区,锦绣路2769号(锦绣路地铁站1号口步行200米),"121.540512,31.189608",19521286967
B0FFGC2GHV,上海浦东云间美术馆,科教文化服务;科教文化场所;科教文化场所,140000,上海市,上海市,浦东新区,上海浦东新区世纪大道100号环球金融中心29楼,"121.507515,31.234807",021-68775877
B0FFFXT0GJ,上海浦东天鹅堡艺术馆,科教文化服务;展览馆;展览馆,140200,上海市,上海市,浦东新区,航头镇航川路88号,"121.599877,31.030538",021-51969830;13321933786
B0JAH72S33,上海浦东新区叁柒贰叁美术馆,科教文化服务;美术馆;美术馆,140400,上海市,上海市,浦东新区,上海市陆家嘴街道银城路66号尚悦湾广场2层207,"121.509423,31.241257",[]
B00156EDME,上海浦东新区周浦美术馆,科教文化服务;美术馆;美术馆,140400,上海市,上海市,浦东新区,周邓路6851号(周浦文化公园内),"121.597872,31.112355",021-68110132
B0FFKDN7GC,上海浦东新区库伯美术馆,科教文化服务;科教文化场所;科教文化场所,140000,上海市,上海市,浦东新区,沈梅路123弄57号,"121.575438,31.088963",021-61093697
B0KU1MPJVJ,上海浦东新区联明美术馆,科教文化服务;美术馆;美术馆,140400,上海市,上海市,浦东新区,民唐路202号2幢,"121.645541,31.257420",[]
B0FFL1IQTW,上海浦东朵云阁艺术馆,科教文化服务;美术馆;美术馆,140400,上海市,上海市,浦东新区,龚家宅3号楼,"121.716687,31.240831",13817181215
B0FFKHN3B8,上海浦东林隐美术馆,科教文化服务;美术馆;美术馆,140400,上海市,上海市,浦东新区,江镇西街71号3幢,"121.743609,31.171470",021-68788999
B0FFG4YJHE,上海王狮美术馆,科教文化服务;美术馆;美术馆,140400,上海市,上海市,浦东新区,潍坊路328号B1层,"121.535278,31.228392",15075798578
B0JAZ13GC3,上海纽约大学当代艺术中心(上纽ICA),科教文化服务;科教文化场所;科教文化场所,140000,上海市,上海市,浦东新区,杨思西路与春眺路交叉口东北80米,"121.481275,31.148625",[]
B00155L9WI,上海美术馆(中华艺术宫),科教文化服务;博物馆;博物馆,140100,上海市,上海市,浦东新区,上南路205号,"121.494740,31.184338",021-20202010;021-20252018;4009219021
B0FFFDMG97,上海美术馆-2展厅,科教文化服务;科教文化场所;科教文化场所,140000,上海市,上海市,浦东新区,上南路205号上海美术馆内,"121.494132,31.184379",[]
B0FFHJDDK9,上海艺仓美术馆,科教文化服务;美术馆;美术馆,140400,上海市,上海市,浦东新区,滨江大道4777号,"121.512409,31.216470",021-68781339;021-68781390
B0J0NCJAPR,上海麓风艺术空间,科教文化服务;科教文化场所;科教文化场所,140000,上海市,上海市,浦东新区,浦东世博大道1368号世博源二区一层,"121.492643,31.185103",[]
B0IGHCFHDZ,上空间艺术中心 ArtSun Space,科教文化服务;科教文化场所;科教文化场所,140000,上海市,上海市,浦东新区,即墨路16号尚悦西街S1幢,"121.510724,31.242268",19921182858;19921772858
